Engineering Strain (unitless),Engineering Stress (Pa)
0.0232,1043589.7435897437
0.0233,1043589.7435897437
0.023399999999999997,1051282.0512820513
0.0235,1058974.358974359
0.0236,1058974.358974359
0.023700000000000002,1069230.7692307692
0.0239,1069230.7692307692
0.0239,1076923.076923077
0.024,1076923.076923077
0.0241,1084615.3846153845
0.024300000000000002,1094871.794871795
0.024399999999999998,1094871.794871795
0.0245,1102564.1025641025
0.0246,1110256.4102564103
0.024700000000000003,1110256.4102564103
0.0248,1120512.8205128205
0.024900000000000002,1120512.8205128205
0.025,1128205.1282051282
0.025099999999999997,1128205.1282051282
0.0252,1135897.4358974358
0.0253,1135897.4358974358
0.0254,1146153.8461538462
0.0255,1153846.1538461538
0.0256,1153846.1538461538
0.025699999999999997,1161538.4615384615
0.0258,1161538.4615384615
0.0259,1171794.871794872
0.026000000000000002,1179487.1794871795
0.026099999999999998,1179487.1794871795
0.0262,1187179.487179487
0.0263,1187179.487179487
0.0264,1197435.8974358975
0.026600000000000002,1205128.2051282052
0.026699999999999998,1205128.2051282052
0.0268,1212820.5128205128
0.0269,1212820.5128205128
0.027000000000000003,1223076.9230769232
0.0271,1223076.9230769232
0.027200000000000002,1230769.2307692308
0.0273,1238461.5384615385
0.0274,1248717.9487179487
0.0275,1248717.9487179487
0.0276,1256410.2564102565
0.0277,1256410.2564102565
0.0278,1264102.564102564
0.0279,1274358.9743589745
0.027999999999999997,1274358.9743589745
0.0281,1282051.282051282
0.0282,1282051.282051282
0.028300000000000002,1289743.5897435897
0.028399999999999998,1300000.0
0.0285,1300000.0
0.0286,1307692.3076923077
0.0287,1307692.3076923077
0.0288,1307692.3076923077
0.028900000000000002,1315384.6153846153
0.028999999999999998,1325641.0256410257
0.0292,1333333.3333333333
0.029300000000000003,1333333.3333333333
0.0294,1341025.641025641
0.029500000000000002,1341025.641025641
0.0296,1341025.641025641
0.0297,1341025.641025641
0.0298,1351282.0512820515
0.029900000000000003,1358974.358974359
0.03,1358974.358974359
0.0301,1366666.6666666665
0.0302,1384615.3846153847
0.030299999999999997,1384615.3846153847
0.0304,1392307.6923076923
0.0305,1392307.6923076923
0.030600000000000002,1402564.1025641027
0.030699999999999998,1402564.1025641027
0.0308,1410256.4102564103
0.031,1417948.717948718
0.031,1417948.717948718
0.0311,1428205.1282051282
0.031200000000000002,1428205.1282051282
0.0313,1435897.435897436
0.031400000000000004,1443589.7435897435
0.0315,1443589.7435897435
0.0317,1453846.153846154
0.0318,1461538.4615384615
0.0319,1461538.4615384615
0.032,1461538.4615384615
0.0321,1469230.7692307692
0.0322,1469230.7692307692
0.0323,1479487.1794871795
0.032400000000000005,1487179.4871794872
0.0325,1487179.4871794872
0.0326,1494871.7948717948
0.0327,1505128.2051282052
0.032799999999999996,1512820.5128205128
0.0329,1512820.5128205128
0.033,1512820.5128205128
0.0331,1520512.8205128205
0.0332,1520512.8205128205
0.0333,1520512.8205128205
0.0334,1530769.230769231
0.0335,1538461.5384615385
0.0336,1538461.5384615385
0.0337,1546153.846153846
0.0338,1556410.2564102565
0.0339,1556410.2564102565
0.0341,1564102.5641025642
0.0342,1571794.8717948718
0.034300000000000004,1571794.8717948718
0.0344,1582051.2820512822
0.0345,1582051.2820512822
0.0346,1589743.5897435897
0.0347,1589743.5897435897
0.0348,1597435.8974358975
0.0349,1607692.3076923077
0.035,1607692.3076923077
0.0351,1615384.6153846155
0.0352,1615384.6153846155
0.0353,1623076.923076923
0.0354,1623076.923076923
0.0355,1633333.3333333335
0.0356,1633333.3333333335
0.035699999999999996,1641025.641025641
0.0358,1648717.9487179487
0.0359,1648717.9487179487
0.036000000000000004,1658974.358974359
0.0361,1666666.6666666667
0.0363,1666666.6666666667
0.0363,1674358.9743589743
0.0364,1674358.9743589743
0.0366,1684615.3846153847
0.036699999999999997,1684615.3846153847
0.0368,1684615.3846153847
0.0369,1692307.6923076923
0.037000000000000005,1700000.0
0.0371,1700000.0
0.037200000000000004,1710256.4102564103
0.0373,1717948.717948718
0.0374,1717948.717948718
0.0375,1717948.717948718
0.037599999999999995,1725641.0256410255
0.0377,1735897.435897436
0.0378,1735897.435897436
0.0379,1743589.7435897435
0.038,1751282.0512820513
0.0381,1751282.0512820513
0.0382,1751282.0512820513
0.0383,1761538.4615384617
0.0384,1769230.7692307692
0.0385,1769230.7692307692
0.038599999999999995,1776923.076923077
0.0387,1787179.4871794872
0.0388,1787179.4871794872
0.038900000000000004,1794871.794871795
0.039,1794871.794871795
0.0392,1794871.794871795
0.0393,1802564.1025641025
0.0394,1812820.512820513
0.0395,1812820.512820513
0.039599999999999996,1820512.8205128205
0.0397,1820512.8205128205
0.0398,1828205.1282051282
0.039900000000000005,1828205.1282051282
0.04,1838461.5384615385
0.0401,1846153.8461538462
0.04019999999999999,1846153.8461538462
0.0403,1853846.1538461538
0.0404,1853846.1538461538
0.0405,1864102.5641025642
0.0406,1864102.5641025642
0.0407,1864102.5641025642
0.0408,1871794.8717948718
0.0409,1879487.1794871795
0.040999999999999995,1879487.1794871795
0.041100000000000005,1889743.5897435897
0.0412,1897435.8974358975
0.041299999999999996,1897435.8974358975
0.0414,1897435.8974358975
0.0416,1905128.205128205
0.0416,1905128.205128205
0.0418,1915384.6153846155
0.04190000000000001,1923076.923076923
0.042,1930769.2307692308
0.0421,1930769.2307692308
0.042199999999999994,1941025.6410256412
0.042300000000000004,1941025.6410256412
0.0424,1948717.9487179487
0.0425,1948717.9487179487
0.0426,1956410.2564102563
0.042699999999999995,1966666.6666666667
0.042800000000000005,1966666.6666666667
0.0429,1966666.6666666667
0.043,1974358.9743589745
0.0431,1974358.9743589745
0.0432,1982051.282051282
0.0434,1982051.282051282
0.0434,1992307.6923076925
0.0435,1992307.6923076925
0.0436,2000000.0
0.0437,2000000.0
0.0438,2007692.3076923077
0.043899999999999995,2017948.717948718
0.044000000000000004,2017948.717948718
0.0441,2025641.0256410257
0.0443,2025641.0256410257
0.0444,2025641.0256410257
0.044500000000000005,2033333.3333333333
0.0446,2033333.3333333333
0.0447,2043589.7435897437
0.044800000000000006,2051282.0512820513
0.0449,2051282.0512820513
0.045,2058974.358974359
0.0451,2069230.7692307692
0.0452,2069230.7692307692
0.0453,2069230.7692307692
0.0454,2076923.076923077
0.0455,2076923.076923077
0.045599999999999995,2084615.3846153845
0.045700000000000005,2084615.3846153845
0.0458,2094871.794871795
0.045899999999999996,2102564.1025641025
0.046,2102564.1025641025
0.0461,2110256.41025641
0.0462,2110256.41025641
0.0463,2120512.8205128205
0.0464,2120512.8205128205
0.04650000000000001,2128205.128205128
0.0467,2128205.128205128
0.046799999999999994,2135897.435897436
0.046900000000000004,2146153.8461538465
0.047,2146153.8461538465
0.0471,2146153.8461538465
0.0472,2153846.153846154
0.0473,2161538.4615384615
0.047400000000000005,2161538.4615384615
0.0475,2161538.4615384615
0.047599999999999996,2171794.871794872
0.04769999999999999,2171794.871794872
0.0478,2179487.1794871795
0.0479,2187179.487179487
0.048,2187179.487179487
0.0481,2197435.8974358975
0.0482,2197435.8974358975
0.0483,2205128.205128205
0.0484,2205128.205128205
0.048499999999999995,2212820.512820513
0.0487,2212820.512820513
0.0487,2223076.923076923
0.048799999999999996,2223076.923076923
0.0489,2230769.230769231
0.049,2230769.230769231
0.0492,2238461.5384615385
0.0493,2248717.948717949
0.049400000000000006,2248717.948717949
0.0495,2256410.2564102565
0.0496,2256410.2564102565
0.049699999999999994,2264102.564102564
0.049800000000000004,2264102.564102564
0.0499,2264102.564102564
0.05,2274358.9743589745
0.0501,2274358.9743589745
0.050199999999999995,2282051.282051282
0.050300000000000004,2282051.282051282
0.0504,2289743.5897435895
0.050499999999999996,2289743.5897435895
0.0506,2300000.0
