True Strain (unitless),True Stress (Pa)
0.050978244764629456,41822179.48717949
0.05107327018400062,41826153.84615385
0.051168286574399424,41830128.20512821
0.051168286574399424,41830128.20512821
0.05126329393754151,41834102.56410256
0.05135829227514204,41838076.92307692
0.05145328158891566,41842051.28205128
0.051548261880576554,41846025.64102564
0.051643233151838386,41850000.0
0.05173819540441437,41853974.35897436
0.0518331486400172,41857948.71794871
0.051928092860359105,41861923.07692307
0.051928092860359105,41861923.07692307
0.05202302806715181,41865897.43589743
0.05211795426210677,41869871.7948718
0.052212871446934324,41873846.15384616
0.052307779623344944,41877820.51282052
0.05240267879304842,41881794.87179487
0.052497568957754044,41885769.23076923
0.05259245011917063,41889743.58974359
0.05268732227900649,41893717.94871795
0.05268732227900649,41893717.94871795
0.05278218543896948,41897692.30769231
0.05287703960076694,41901666.666666664
0.052971884766105724,41905641.025641024
0.05306672093669223,41639230.76923077
0.05316154811423234,41643179.48717949
0.053256366300431464,41647128.20512821
0.053351175496994536,41651076.92307692
0.05344597570562598,41655025.64102564
0.05354076692802976,41658974.35897436
0.05354076692802976,41658974.35897436
0.05363554916590934,41662923.07692307
0.05373032242096771,41666871.79487179
0.05382508669490737,41670820.51282051
0.05391984198943033,41674769.230769224
0.05401458830623835,41678717.94871795
0.05410932564703204,41682666.66666667
0.054204054013512186,41686615.38461539
0.054298773407378875,41690564.102564104
0.054298773407378875,41690564.102564104
0.0543934838303317,41694512.820512824
0.054488185284069776,41698461.53846154
0.05458287777029175,41702410.256410256
0.05467756129069576,41706358.974358976
0.05477223584697948,41710307.692307696
0.0548669014408401,41714256.41025641
0.054961558073974334,41718205.12820513
0.05505620574807839,41722153.84615385
0.05505620574807839,41722153.84615385
0.05515084446484802,41726102.56410256
0.055245474225978475,41730051.28205128
0.055340095033164546,41734000.0
0.055434706888100524,41737948.71794872
0.05552930979248023,41741897.43589743
0.05562390374799701,41745846.15384615
0.0557184887563437,41749794.87179487
0.0557184887563437,41749794.87179487
0.055813064819212686,41482615.384615384
0.055907631938296086,41486538.461538464
0.05600219011528488,41490461.53846154
0.05609673935187022,41494384.61538462
0.05619127964974256,41498307.692307696
0.05628581101059189,41502230.769230776
0.05638033343610769,41506153.84615385
0.05647484692797899,41510076.92307693
0.056569351487894326,41514000.0
0.056663847117541764,41517923.07692308
0.05675833381860888,41521846.15384615
0.05675833381860888,41521846.15384615
0.05685281159278279,41525769.23076923
0.05694728044175011,41529692.30769231
0.057041740367196996,41533615.384615384
0.057136191370809115,41537538.461538464
0.057230633454271665,41541461.538461536
0.05732506661926935,41545384.615384616
0.05741949086748642,41549307.69230769
0.05751390620060664,41553230.76923077
0.05751390620060664,41553230.76923077
0.057608312620313275,41557153.84615384
0.057702710128289154,41561076.92307692
0.057797098726216814,41565000.00000001
0.05789147841577768,41568923.07692308
0.05798584919865335,41572846.15384616
0.058080211076524724,41576769.23076923
0.058174564051072235,41580692.30769231
0.058268908123975824,41584615.38461539
0.058268908123975824,41584615.38461539
0.05836324329691498,41588538.461538464
0.05845756957156869,41592461.53846154
0.058551886949615495,41324512.820512824
0.05864619543273343,41328410.256410256
0.058740495022600085,41332307.692307696
0.058834785720892555,41336205.12820513
0.05892906752928747,41340102.56410257
0.059023340449460976,41344000.0
0.05911760448308876,41347897.43589743
0.05911760448308876,41347897.43589743
0.05921185963184603,41351794.87179487
0.05930610589740751,41355692.307692304
0.059400343281447464,41359589.743589744
0.05949457178563967,41363487.179487176
0.059588791411657446,41367384.615384616
0.05968300216117384,41371282.051282056
0.059777204035860794,41375179.487179495
0.059777204035860794,41375179.487179495
0.05987139703739042,41379076.92307693
0.05996558116743413,41382974.35897436
0.060059756427662876,41386871.7948718
0.060153922819747144,41390769.23076923
0.060248080345356926,41394666.66666667
0.06034222900616176,41398564.102564104
0.06043636880383071,41402461.53846154
0.06053049974003236,41406358.974358976
0.06062462181643484,41410256.410256416
0.0607187350347058,41414153.84615385
0.0607187350347058,41414153.84615385
0.0608128393965124,41418051.28205128
0.06090693490352136,41421948.71794872
0.06100102155739891,41425846.15384615
0.06109509935981083,41429743.58974359
0.061189168312422396,41161051.28205128
0.06128322841689845,41164923.07692307
0.06137727967490334,41168794.87179487
0.06137727967490334,41168794.87179487
0.06147132208810096,41172666.666666664
0.06156535565815473,41176538.46153846
0.06165938038672779,41180410.25641026
0.061753396275482215,41184282.051282056
0.06184740332608023,41188153.84615385
0.06194140154018336,41192025.64102565
0.0620353909194527,41195897.43589744
0.06212937146554883,41199769.23076923
0.06212937146554883,41199769.23076923
0.0622233431801319,41203641.02564103
0.062317306064861584,41207512.820512824
0.062411260121397076,41211384.615384616
0.06250520535139711,41215256.410256416
0.06259914175651995,41219128.20512821
0.0626930693384234,41223000.0
0.06278698809876479,41226871.79487179
0.062880898039201,41230743.58974359
0.06297479916138839,41234615.384615384
0.06297479916138839,41234615.384615384
0.06306869146698292,41238487.179487176
0.06316257495764005,41242358.974358976
0.06325644963501477,41246230.76923077
0.06335031550076162,41250102.56410256
0.06344417255653488,41253974.35897437
0.06353802080398753,40984615.384615384
0.06363186024477352,40988461.53846154
0.0637256908805449,40992307.692307696
0.0637256908805449,40992307.692307696
0.06381951271295411,40996153.84615385
0.06391332574365285,41000000.00000001
0.06400712997429242,41003846.15384616
0.06410092540652364,41007692.30769231
0.06419471204199682,41011538.461538464
0.06428848988236187,41015384.615384616
0.06438225892926822,41019230.769230776
0.06447601918436478,41023076.92307693
0.06456977064930007,41026923.07692308
0.06456977064930007,41026923.07692308
0.06466351332572212,41030769.23076923
0.0647572472152785,41034615.384615384
0.06485097231961627,41038461.538461536
0.0649446886403821,41042307.692307696
0.06503839617922215,41046153.84615385
0.06513209493778215,41050000.0
0.06522578491770732,41053846.15384615
0.06531946612064246,41057692.307692304
0.06531946612064246,41057692.307692304
0.06541313854823212,41061538.46153847
0.06550680220211971,41065384.61538462
0.06560045708394888,41069230.769230776
0.06569410319536252,41073076.92307693
0.06578774053800315,41076923.07692308
0.06588136911351276,41080769.23076923
0.06597498892353292,40810717.94871795
0.06606859996970471,40814538.461538464
0.06616220225366877,40818358.974358976
0.06616220225366877,40818358.974358976
0.06625579577706527,40822179.48717949
0.06634938054153391,40826000.0
0.06644295654871396,40829820.51282051
0.0665365238002442,40833641.025641024
0.06663008229776296,40837461.538461536
0.06672363204290813,40841282.051282056
0.06681717303731709,40845102.56410257
0.06691070528262681,40848923.07692308
0.06691070528262681,40848923.07692308
0.0670042287804738,40852743.58974359
0.06709774353249405,40856564.102564104
0.06719124954032338,40860384.61538462
0.06728474680559626,40864205.12820513
0.06737823532994819,40868025.64102565
0.06747171511501275,40871846.15384616
0.06756518616242388,40875666.66666667
0.06765864847381486,40879487.17948718
0.06765864847381486,40879487.17948718
0.06775210205081852,40883307.692307696
0.06784554689506724,40887128.20512821
0.0679389830081929,40890948.71794872
0.06803241039182698,40894769.23076923
0.06812582904760044,40898589.743589744
0.06821923897714385,40902410.256410256
0.06831264018208728,40906230.76923077
0.06840603266406037,40910051.28205129
0.06840603266406037,40635487.17948718
0.06849941642469226,40639282.051282056
0.06859279146561167,40643076.92307693
0.06868615778844686,40646871.79487179
0.06877951539482563,40650666.666666664
0.06887286428637532,40654461.538461536
0.06896620446472282,40658256.41025641
0.06905953593149455,40662051.28205128
0.06915285868831672,40665846.15384616
0.06924617273681441,40669641.02564103
0.06924617273681441,40669641.02564103
0.0693394780786129,40673435.8974359
0.06943277471533682,40677230.769230776
0.0695260626486103,40681025.64102565
0.06961934188005707,40684820.51282052
0.06971261241130035,40688615.38461539
0.06980587424396294,40692410.25641026
0.06989912737966719,40696205.128205135
0.069992371820035,40700000.0
0.069992371820035,40700000.0
0.07008560756668776,40703794.87179487
0.0701788346212465,40707589.743589744
0.07027205298533169,40711384.615384616
